"l";"y";"actual"
"145";0.593293305296482;0.38;-0.213293305296482
"146";0.467854362028482;0.62;0.152145637971518
"147";0.815455547575866;0.62;-0.195455547575866
"148";1.8268441406228;2.01;0.183155859377198
"149";4.22191526389156;3.77;-0.451915263891564
"150";3.70846428302241;3.85;0.14153571697759
"151";2.8060465554761;1.23;-1.5760465554761
"152";0.514933716097584;0.37;-0.144933716097584
"153";0.738358882412691;0.3;-0.438358882412691
"154";0.53554324719115;0.44;-0.0955432471911495
"155";0.686147028058057;0.48;-0.206147028058057
"156";0.376261093084096;0.33;-0.0462610930840958
"157";0.605779885065732;0.32;-0.285779885065732
"158";0.349274488519505;0.49;0.140725511480495
"159";0.965729703508039;0.74;-0.225729703508039
"160";1.8573351301455;1.59;-0.267335130145504
"161";3.04477868206901;2.62;-0.424778682069006
"162";2.25992173673397;2.94;0.680078263266031
"163";1.79832927530484;1.77;-0.0283292753048376
"164";0.780839938797895;0.9;0.119160061202105
"165";0.626231496333989;1.31;0.683768503666011
"166";1.14220583840248;1.23;0.0877941615975233
"167";0.810909055123694;0.75;-0.0609090551236943
"168";0.496779457307669;0.55;0.0532205426923313
"169";0.566790835474783;0.44;-0.126790835474783
"170";0.529287069628238;0.43;-0.099287069628238
"171";0.813450532387267;0.79;-0.0234505323872666
"172";1.54041357698743;1.94;0.399586423012565
"173";2.69505560330232;4.14;1.44494439669768
"174";3.64861574909832;4.23;0.581384250901678
"175";2.44749336561047;1.7;-0.747493365610466
"176";0.900594921199814;0.66;-0.240594921199814
"177";0.983623000479059;0.36;-0.623623000479059
"178";0.558587638421095;0.52;-0.0385876384210952
"179";0.703015700756393;0.41;-0.293015700756393
"180";0.416041853706482;0.46;0.043958146293518
"181";0.594714019590031;0.41;-0.184714019590031
"182";0.499467541677143;0.47;-0.0294675416771435
"183";0.853095636320805;0.74;-0.113095636320805
"184";2.02356966238971;1.5;-0.523569662389713
"185";3.14001051929836;4.76;1.61998948070164
"186";4.26298284255531;4.49;0.227017157444692
"187";2.34542498316828;2.96;0.61457501683172
"188";1.56518014177277;1.14;-0.425180141772768
"189";0.446480607092882;2.51;2.06351939290712
"190";2.2532598980537;1.15;-1.1032598980537
"191";0.223239013404445;0.9;0.676760986595555
"192";1.03910957800511;0.54;-0.499109578005106
"193";0.308518004990021;0.57;0.261481995009978
"194";0.981614051747809;0.57;-0.411614051747809
"195";0.316198542693045;0.92;0.603801457306955
"196";2.70524109754682;1.21;-1.49524109754682
"197";2.69013307025026;5.35;2.65986692974974
"198";5.62705912562975;4.57;-1.05705912562975
"199";2.04839925710113;1.88;-0.168399257101131
"200";1.91714798168229;0.77;-1.14714798168229
"201";0.890576886742531;0.43;-0.460576886742531
"202";0.778825762811398;0.74;-0.0388257628113977
"203";0.780138413699262;0.7;-0.0801384136992616
"204";0.657866477944386;0.42;-0.237866477944386
"205";0.495382368462342;0.4;-0.0953823684623417
"206";0.885096236630778;0.42;-0.465096236630778
"207";0.0733384919909763;1.14;1.06666150800902
"208";3.08717054489641;2.06;-1.02717054489641
"209";3.57673523955691;5.04;1.46326476044309
"210";4.38557976240937;5.93;1.54442023759063
"211";3.58659415602574;2.47;-1.11659415602574
"212";0.604520279288375;2.33;1.72547972071162
"213";1.93877154814281;2.02;0.081228451857192
"214";1.35019147864707;1.14;-0.21019147864707
"215";0.767470026731024;0.69;-0.0774700267310245
"216";0.568153176804301;0.54;-0.0281531768043013
"217";0.545017102341567;0.36;-0.185017102341567
"218";0.74163963130945;0.59;-0.15163963130945
"219";0.895784320934555;0.7;-0.195784320934555
"220";2.24808216680803;2.1;-0.148082166808027
"221";4.601085564669;2.44;-2.161085564669
"222";2.3305931450285;3.78;1.4494068549715
"223";3.43658802885669;1.31;-2.12658802885669
"224";0.95956546176606;1.8;0.84043453823394
"225";1.97875301505375;0.64;-1.33875301505374
"226";0.31880294598005;0.67;0.35119705401995
"227";0.848643929445758;0.52;-0.328643929445757
"228";0.385349241608374;0.35;-0.0353492416083739
"229";0.557823967544225;0.32;-0.237823967544225
"230";0.33687533818809;0.45;0.11312466181191
"231";1.20316751744094;0.52;-0.683167517440942
"232";1.04992649927156;0.69;-0.359926499271555
"233";2.41034966280259;1.42;-0.990349662802588
"234";1.37885036757864;1.71;0.331149632421362
"235";1.88376259850316;0.55;-1.33376259850316
"236";0.293632765958945;0.3;0.00636723404105533
"237";0.527468859129852;0.33;-0.197468859129852
"238";0.461746346109315;0.61;0.148253653890685
"239";0.586004914700287;0.43;-0.156004914700287
"240";0.307593254406549;0.31;0.00240674559345105
"241";0.383804797058777;0.33;-0.0538047970587769
"242";0.45087079344048;0.68;0.22912920655952
"243";0.652636762190495;0.83;0.177363237809505
"244";0.975690126612818;2.02;1.04430987338718
"245";2.25795256039387;4.9;2.64204743960613
"246";3.55490685604097;4.46;0.905093143959027
"247";2.27485000399695;2.48;0.205149996003051
"248";1.10788862418184;1.14;0.0321113758181568
"249";0.79350083241106;0.6;-0.19350083241106
"250";0.573014729953967;0.41;-0.163014729953967
"251";0.42021421514787;0.46;0.0397857848521297
"252";0.442120997747213;0.33;-0.112120997747213
"253";0.5696637440914;0.33;-0.2396637440914
"254";0.546049638028005;0.31;-0.236049638028005
"255";0.591174126373857;0.61;0.0188258736261427
"256";2.45234149840958;0.61;-1.84234149840958
"257";2.38752245172339;1.77;-0.617522451723394
"258";2.46988037144422;4.9;2.43011962855578
"259";3.94770876274607;1.37;-2.57770876274607
"260";-0.0245409473499252;0.42;0.444540947349925
"261";0.572159092540128;0.46;-0.112159092540128
"262";0.507275931571571;0.46;-0.0472759315715708
"263";0.477726572498818;0.36;-0.117726572498818
"264";0.354117406728986;0.39;0.0358825932710141
"265";0.369348677323057;0.37;0.000651322676942789
"266";0.601094332545591;0.37;-0.231094332545591
"267";0.41644166891269;0.41;-0.0064416689126896
"268";0.360573798894636;0.56;0.199426201105365
"269";2.87511440991062;1.35;-1.52511440991062
"270";1.6302302755979;0.63;-1.0002302755979
"271";0.296939467563066;0.16;-0.136939467563066
"272";0.262782800906819;0.16;-0.102782800906819
"273";0.33248562161624;0.16;-0.17248562161624
"274";0.253186366074481;0.18;-0.0731863660744807
"275";0.284709348121088;0.22;-0.0647093481210879
"276";0.299463304629865;0.28;-0.0194633046298648
"277";0.34716661270905;0.31;-0.0371666127090503
"278";0.356892023835205;0.33;-0.0268920238352051
"279";0.281496783990045;0.42;0.138503216009955
"280";0.896165465418967;0.8;-0.0961654654189674
"281";0.855682956705608;1.73;0.874317043294392
"282";1.21778073922609;4.94;3.72221926077391
"283";3.52221136307005;1.81;-1.71221136307005
"284";0.11149365403675;0.64;0.52850634596325
"285";0.51897501698312;0.52;0.00102498301687981
"286";0.41095835642616;0.42;0.00904164357384002
"287";0.410944971872742;0.39;-0.0209449718727423
"288";0.388215340087843;0.32;-0.0682153400878431
"289";0.362231715535874;0.32;-0.0422317155358735
"290";0.441297802732613;0.39;-0.0512978027326129
"291";0.55781014782626;0.56;0.0021898521737399
"292";0.492999666839469;1.63;1.13700033316053
"293";3.55698935548736;4.43;0.87301064451264
"294";3.90948285686229;3.27;-0.639482856862293
"295";1.62605694781892;1.23;-0.396056947818918
"296";0.625609594557219;1.07;0.444390405442781
"297";0.913112560420003;0.67;-0.243112560420003
"298";0.507763006322745;0.43;-0.0777630063227447
"299";0.418536597824596;0.54;0.121463402175404
"300";0.52642989172241;0.39;-0.13642989172241
"301";0.451382447013906;0.24;-0.211382447013906
"302";0.337734441468798;0.51;0.172265558531202
"303";0.619162234927512;0.86;0.240837765072488
"304";2.48154187738588;1.86;-0.621541877385877
"305";2.86423110448362;4.29;1.42576889551638
"306";3.36119129118516;2.9;-0.461191291185162
"307";1.61078656944812;1.63;0.0192134305518761
"308";1.13079695179618;0.49;-0.640796951796184
"309";0.280611154306054;0.5;0.219388845693946
"310";0.675124297486873;0.56;-0.115124297486873
"311";0.558028460560451;0.46;-0.0980284605604509
"312";0.37298327325129;0.47;0.0970167267487097
"313";0.554668121536902;0.39;-0.164668121536902
"314";0.542564035791007;0.43;-0.112564035791007
"315";0.666179651340062;0.97;0.303820348659938
"316";2.59636719869798;1.99;-0.606367198697977
"317";2.6358565707004;4.14;1.5041434292996
"318";3.53994119754838;0.58;-2.95994119754838
"319";-0.392043551772956;2.12;2.51204355177296
"320";1.98498666418659;0.62;-1.36498666418659
"321";0.208429259333989;1.11;0.901570740666011
"322";1.03031964706725;0.69;-0.340319647067246
"323";0.539729571605169;0.58;0.0402704283948311
"324";0.554374326465806;0.49;-0.0643743264658062
"325";0.490050623765357;0.42;-0.0700506237653573
"326";0.569673058893081;0.36;-0.209673058893081
"327";0.670881689990459;0.99;0.319118310009541
"328";2.95669546862225;1.42;-1.53669546862225
"329";0.867507698731574;3.07;2.20249230126843
"330";3.06000931417134;2.05;-1.01000931417134
"331";1.05166326039857;0.51;-0.54166326039857
"332";0.58074883301704;0.27;-0.31074883301704
"333";0.539770219412896;0.67;0.130229780587104
"334";0.748462607516075;0.4;-0.348462607516075
"335";0.419477865010718;0.38;-0.0394778650107179
"336";0.447847628694066;0.34;-0.107847628694066
"337";0.354338230333418;0.31;-0.0443382303334178
"338";0.579686430873634;0.36;-0.219686430873634
"339";0.581412907252824;0.53;-0.0514129072528242
"340";1.70940430095296;0.84;-0.869404300952958
"341";1.57213053303638;2.49;0.91786946696362
"342";1.91509309720041;1.83;-0.0850930972004118
"343";0.855467028777106;0.48;-0.375467028777106
"344";0.370046825794805;0.22;-0.150046825794805
"345";0.354829470796255;0.5;0.145170529203745
"346";0.539351947778992;0.84;0.300648052221008
"347";0.697431912234053;0.49;-0.207431912234053
"348";0.329343955003597;0.44;0.110656044996403
"349";0.466742558469059;0.43;-0.0367425584690592
"350";0.480208313867945;0.52;0.0397916861320547
"351";0.435978810983996;0.82;0.384021189016004
"352";1.61221381974094;1.34;-0.272213819740938
"353";1.75765675781577;6.13;4.37234324218423
"354";4.51100551385303;4.94;0.428994486146974
"355";2.27164087014151;2.05;-0.221640870141513
"356";0.804953017323264;0.98;0.175046982676736
"357";0.971040465979536;0.75;-0.221040465979536
"358";0.718202523912244;2.22;1.50179747608776
"359";1.78895566458178;1.11;-0.678955664581779
"360";0.522327939763891;0.71;0.187672060236109
"361";0.778311093464408;0.5;-0.278311093464408
"362";0.698591348876675;0.49;-0.208591348876675
"363";0.23506379543858;0.78;0.54493620456142
"364";3.15916658444913;3.51;0.350833415550874
"365";4.87299893796783;3.96;-0.91299893796783
"366";3.15219527212738;5.18;2.02780472787262
"367";3.49638568652174;1.62;-1.87638568652174
"368";0.321906231056513;0.56;0.238093768943487
"369";1.41229334926124;0.34;-1.07229334926124
"370";0.844471199455904;0.41;-0.434471199455904
"371";0.646133806063434;0.45;-0.196133806063434
"372";0.607663056351778;0.44;-0.167663056351778
"373";0.509246370931616;0.4;-0.109246370931616
"374";0.368405716556679;0.41;0.0415942834433214
"375";1.60627477044503;0.63;-0.976274770445032
"376";1.87515091241158;1.79;-0.0851509124115764
"377";3.78310692410958;2.66;-1.12310692410958
"378";2.37892480745968;3.36;0.981075192540323
"379";2.19926433751882;1.76;-0.439264337518815
"380";0.790445247055808;0.98;0.189554752944192
"381";0.664996175551307;0.55;-0.114996175551307
"382";0.525846781330912;0.46;-0.0658467813309122
"383";0.504208571371881;0.56;0.0557914286281187
"384";0.581839471569182;0.48;-0.101839471569182
"385";0.475530585431619;0.34;-0.135530585431619
"386";0.393398235447291;0.42;0.0266017645527092
"387";0.894245335588575;0.63;-0.264245335588575
"388";1.41132667800354;1.26;-0.151326678003544
"389";2.38590036162973;4.01;1.62409963837027
"390";3.51549825728913;5.1;1.58450174271087
"391";3.36811899475178;2.2;-1.16811899475178
"392";0.832352853105641;0.51;-0.322352853105641
"393";0.30380637235969;0.28;-0.0238063723596902
"394";0.559993618634844;0.42;-0.139993618634844
"395";0.577123841742383;0.47;-0.107123841742383
"396";0.433074112266718;0.39;-0.0430741122667183
"397";0.500308426895936;0.4;-0.100308426895936
"398";0.569488037400121;0.43;-0.139488037400121
"399";0.411823934564336;0.54;0.128176065435664
"400";1.82691408558907;0.93;-0.89691408558907
"401";3.05613963913841;3.46;0.403860360861595
"402";3.50312522713598;3.4;-0.103125227135981
"403";1.98945273600869;2.06;0.070547263991307
"404";0.958128836971958;1.25;0.291871163028042
"405";0.809263549163846;0.46;-0.349263549163846
"406";0.429643420428395;0.62;0.190356579571605
"407";0.63060820808252;0.54;-0.0906082080825202
"408";0.481257341727508;0.41;-0.0712573417275078
"409";0.521104634540347;0.45;-0.0711046345403474
"410";0.524775085754813;0.39;-0.134775085754813
"411";0.29250752603995;0.61;0.31749247396005
"412";1.83954967240304;1.25;-0.589549672403042
"413";2.36808891399953;2.13;-0.238088913999532
"414";2.28227278221149;2.46;0.177727217788506
"415";1.99841219536148;0.9;-1.09841219536148
"416";0.361254182327734;0.59;0.228745817672266
"417";0.639477970059334;0.38;-0.259477970059334
"418";0.487738688536629;0.5;0.0122613114633708
"419";0.517298849795087;0.58;0.0627011502049132
"420";0.569608286529302;0.55;-0.0196082865293024
"421";0.50148584103087;0.34;-0.16148584103087
"422";0.398629355839378;0.44;0.041370644160622
"423";0.667231066635694;0.81;0.142768933364306
"424";1.36901241086296;0.96;-0.409012410862965
"425";1.75829444327252;3.85;2.09170555672748
"426";3.0711046428739;4.04;0.968895357126096
"427";2.41354385501072;2.38;-0.0335438550107225
"428";1.1104054195056;1.48;0.369594580494404
"429";0.948085459725374;0.72;-0.228085459725374
"430";0.635059790833067;1.01;0.374940209166933
"431";0.984941738851632;0.72;-0.264941738851632
"432";0.49346751627767;0.57;0.0765324837223296
"433";0.601833196657529;0.5;-0.101833196657529
"434";0.702122796431426;0.56;-0.142122796431426
"435";0.381431620452824;0.8;0.418568379547177
"436";2.07521456017998;2.1;0.0247854398200182
"437";3.27820424641942;4.32;1.04179575358058
"438";3.8745902967155;4.12;0.245409703284505
"439";2.83578318676496;1.21;-1.62578318676496
"440";0.370054050717177;0.65;0.279945949282823
"441";0.91006289078695;0.28;-0.63006289078695
"442";0.545584171971262;0.41;-0.135584171971262
"443";0.576438574505364;0.5;-0.076438574505364
"444";0.559454563149118;0.43;-0.129454563149118
"445";0.583060013817131;0.42;-0.163060013817131
"446";0.500770182447582;0.44;-0.0607701824475822
"447";0.806293056684617;0.87;0.0637069433153831
"448";2.39664632886405;1.61;-0.786646328864052
"449";3.08926494591781;3.82;0.73073505408219
"450";3.06954920870395;5.45;2.38045079129605
"451";3.54776677505619;2.64;-0.90776677505619
"452";0.912530110100518;0.71;-0.202530110100518
"453";0.330136743540943;0.39;0.0598632564590568
"454";0.573930176535003;0.63;0.0560698234649972
"455";0.703333280970165;0.58;-0.123333280970165
"456";0.523561919136698;0.45;-0.0735619191366976
"457";0.48522709217954;0.43;-0.0552270921795398
"458";0.68588364522944;0.49;-0.19588364522944
"459";0.677027446220082;0.8;0.122972553779918
"460";1.85263403321185;1.5;-0.352634033211852
"461";3.58018194313829;2.42;-1.16018194313829
"462";2.83755162551617;3.67;0.832448374483831
"463";2.56978068133511;1.7;-0.869780681335114
"464";0.624636529037803;0.52;-0.104636529037803
"465";0.442556400491097;0.41;-0.0325564004910966
"466";0.597633051680694;0.42;-0.177633051680694
"467";0.511165176491755;0.43;-0.0811651764917546
"468";0.460279903771277;0.51;0.0497200962287228
"469";0.537583820333805;0.39;-0.147583820333805
"470";0.556205766677619;0.44;-0.116205766677619
"471";0.765989212478219;0.51;-0.255989212478219
"472";1.12102849491746;0.65;-0.471028494917456
"473";2.16749003768985;2.03;-0.137490037689853
"474";2.25155587155619;3.56;1.30844412844381
"475";2.43668947661375;1.67;-0.766689476613749
"476";0.638282026634219;0.97;0.331717973365781
"477";0.669232746064708;0.51;-0.159232746064708
"478";0.465521784453823;0.51;0.044478215546177
"479";0.598253861758355;0.55;-0.0482538617583554
"480";0.489762423114964;0.41;-0.0797624231149637
"481";0.453588523186158;0.59;0.136411476813842
"482";0.692155909992058;0.47;-0.222155909992058
"483";0.323520964072365;0.54;0.216479035927635
"484";0.96262882113885;2.79;1.82737117886115
"485";3.69971149926125;6.26;2.56028850073875
"486";4.82705387805216;6.4;1.57294612194784
"487";3.84064520940759;1.94;-1.90064520940759
"488";0.312825328302097;1.01;0.697174671697903
"489";0.900504029656465;0.67;-0.230504029656465
"490";0.744991534172402;0.45;-0.294991534172402
"491";0.430020446453304;0.47;0.0399795535466961
"492";0.638081374103031;0.47;-0.168081374103031
"493";0.6806328202382;0.48;-0.2006328202382
"494";0.359486526751766;0.45;0.0905134732482343
"495";0.908788247511152;0.56;-0.348788247511152
"496";2.93901493649073;0.65;-2.28901493649073
"497";3.61748304229536;1.29;-2.32748304229536
"498";1.7584081333431;3.69;1.9315918666569
"499";2.99104564120207;1.17;-1.82104564120207
"500";0.309219846076786;0.81;0.500780153923214
"501";0.697308011805719;0.32;-0.377308011805719
"502";0.360939773466922;0.39;0.0290602265330778
"503";0.517673930320715;0.51;-0.00767393032071451
"504";0.521499608825646;0.42;-0.101499608825646
"505";0.432846363118448;0.39;-0.0428463631184481
"506";0.576604386654161;0.42;-0.156604386654161
"507";0.424450508082721;0.48;0.055549491917279
"508";0.502424158514662;0.67;0.167575841485338
"509";2.22962373883984;1.57;-0.659623738839839
"510";1.5786928531152;0.97;-0.608692853115205
"511";0.777696829294461;0.8;0.0223031707055392
"512";0.570289714076819;0.39;-0.180289714076819
"513";0.316419751887578;0.42;0.103580248112422
"514";0.516550629974947;0.63;0.113449370025053
"515";0.589764684103064;0.43;-0.159764684103064
"516";0.371142139787127;0.34;-0.0311421397871265
"517";0.403061009841929;0.3;-0.103061009841929
"518";0.36105280252327;0.3;-0.0610528025232696
"519";0.352100182313506;0.72;0.367899817686494
"520";1.20249851060623;0.76;-0.442498510606233
"521";0.836218519283332;1.93;1.09378148071667
"522";1.70160014399293;1.95;0.248399856007073
"523";1.19174055746401;0.7;-0.491740557464011
"524";0.283742343603329;0.63;0.346257656396671
"525";0.705218785263541;0.28;-0.425218785263541
"526";0.330482487901769;0.26;-0.0704824879017693
"527";0.348074761429231;0.34;-0.0080747614292308
"528";0.352976532605548;0.4;0.0470234673944521
"529";0.38237145343315;0.46;0.0776285465668496
"530";0.605102922978243;0.35;-0.255102922978243
"531";0.328008032802138;0.63;0.301991967197862
"532";1.20941419134826;1.11;-0.0994141913482591
"533";1.65273682557366;2.7;1.04726317442634
"534";2.09570093020873;3.2;1.10429906979127
"535";2.10430172344365;0.68;-1.42430172344365
"536";-0.0421354575903942;0.44;0.482135457590394
"537";0.460912409066131;0.2;-0.260912409066131
"538";0.288056291180263;0.23;-0.0580562911802631
"539";0.36013979852707;0.37;0.00986020147293049
"540";0.460870503160849;0.3;-0.160870503160849
"541";0.365267264170591;0.35;-0.0152672641705913
"542";0.497993268696794;0.4;-0.0979932686967942
"543";0.457117209479323;0.61;0.152882790520677
"544";1.41828774007403;1.02;-0.398287740074033
"545";2.25822863370228;3.17;0.911771366297724
"546";2.48573665828812;6.96;4.47426334171188
"547";4.79881861343366;4.95;0.151181386566339
"548";2.20265307869952;1.98;-0.222653078699517
"549";0.663429493680049;1.01;0.346570506319951
"550";0.78682653918313;0.92;0.13317346081687
"551";0.818161112717994;1.04;0.221838887282007
"552";0.810684286676311;0.63;-0.180684286676311
"553";0.518377112029561;0.49;-0.0283771120295613
"554";0.720078483118715;0.66;-0.0600784831187152
"555";0.660285617235017;0.86;0.199714382764983
"556";1.31332538648316;1.94;0.626674613516835
"557";4.36463622635523;4.92;0.555363773644772
"558";5.72123937350223;4.54;-1.18123937350223
"559";3.22750350810543;0.77;-2.45750350810543
"560";0.0663575267060824;0.35;0.283642473293918
"561";0.765995982195462;0.39;-0.375995982195462
"562";0.857370584034167;0.38;-0.477370584034167
"563";0.5475180744926;0.44;-0.1075180744926
"564";0.489614366762047;0.45;-0.0396143667620473
"565";0.684231652318552;0.39;-0.294231652318552
"566";0.534508905178655;0.39;-0.144508905178655
"567";0.614431160786516;0.42;-0.194431160786516
"568";2.28372641109529;0.52;-1.76372641109529
"569";2.60817738238791;1.26;-1.34817738238791
"570";1.23017705827027;2.26;1.02982294172973
"571";1.58623087714901;0.96;-0.62623087714901
"572";0.363448741610983;0.52;0.156551258389017
"573";0.441972792410696;0.3;-0.141972792410696
"574";0.366586549964161;0.62;0.253413450035839
"575";0.665643854372155;0.61;-0.0556438543721547
"576";0.491879864689861;0.43;-0.0618798646898608
"577";0.408958923375754;0.37;-0.0389589233757539
"578";0.43945919809323;0.39;-0.0494591980932303
"579";0.370585745395054;0.92;0.549414254604946
"580";1.02070318030958;1.98;0.959296819690417
"581";2.36500188148978;1.93;-0.435001881489782
"582";1.45681073252528;2.76;1.30318926747472
"583";1.9798549065044;0.8;-1.1798549065044
"584";0.0873743303787418;0.25;0.162625669621258
"585";0.434565866204567;0.24;-0.194565866204567
"586";0.482737149177684;0.42;-0.0627371491776836
